rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.216851,0.138700,0.046479,0.013088,0.000426,0.011905,0.005996,0.000216,-0.000011
1,1,False,True,0.221496,0.139172,0.044474,0.011401,0.000404,0.011647,0.013336,0.001007,-0.000024
2,2,False,True,0.222146,0.138506,0.041220,0.007652,0.000386,0.011443,0.020996,0.001769,-0.000142
3,3,False,True,0.229340,0.138087,0.040095,0.006240,0.000392,0.012382,0.029325,0.002642,-0.000137
4,4,False,True,0.234586,0.137973,0.040402,0.005940,0.000397,0.012609,0.033906,0.003125,-0.000203
5,5,False,True,0.252771,0.147246,0.040995,0.005769,0.000395,0.012350,0.041777,0.003953,-0.000247
6,6,False,True,0.249209,0.136432,0.038564,0.005712,0.000377,0.011964,0.051579,0.004325,-0.000219
7,7,False,True,0.254670,0.140767,0.038624,0.005364,0.000379,0.011818,0.052289,0.005181,-0.000216
8,8,False,True,0.259914,0.140820,0.038672,0.005326,0.000374,0.012051,0.056753,0.005631,-0.000253
9,9,False,True,0.261363,0.137408,0.037800,0.005033,0.000379,0.010981,0.063683,0.005805,-0.000238
10,10,False,True,0.263296,0.136855,0.037656,0.005038,0.000383,0.011406,0.064764,0.006901,-0.000257
inf,inf,False,True,0.238381,0.139790,0.034863,0.003893,0.000413,0.011002,0.036972,0.011127,-0.000289
