rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.214946,0.138050,0.046530,0.013154,0.000409,0.011304,0.005275,0.000185,-0.000008
1,1,False,True,0.227467,0.144979,0.045024,0.011354,0.000406,0.010998,0.013699,0.000948,-0.000025
2,2,False,True,0.222651,0.139307,0.040949,0.007496,0.000395,0.012049,0.020614,0.001686,-0.000124
3,3,False,True,0.238298,0.137533,0.044972,0.006282,0.000401,0.012924,0.033214,0.002803,-0.000138
4,4,False,True,0.232246,0.139553,0.039619,0.005875,0.000381,0.011855,0.031598,0.003099,-0.000230
5,5,False,True,0.244195,0.139915,0.039596,0.005672,0.000386,0.012107,0.042632,0.003615,-0.000236
6,6,False,True,0.254969,0.143698,0.039554,0.005879,0.000396,0.012952,0.047514,0.004729,-0.000214
7,7,False,True,0.253453,0.137126,0.038832,0.005359,0.000382,0.012502,0.053843,0.005158,-0.000219
8,8,False,True,0.257954,0.136056,0.039864,0.005495,0.000386,0.012074,0.058369,0.005454,-0.000225
9,9,False,True,0.267718,0.139430,0.038151,0.005100,0.000377,0.010934,0.067311,0.006147,-0.000231
10,10,False,True,0.278389,0.141601,0.038078,0.005179,0.000400,0.010969,0.074925,0.006968,-0.000237
inf,inf,False,True,0.235353,0.137422,0.034686,0.003889,0.000362,0.011213,0.036556,0.010899,-0.000293
