key,value
rw_delta,4
ww_delta,4
alt_barr,True
data_deps,True
total_time_sec,0.406469
load_time_sec,0.218009
detect_races_time_sec,0.051094
extract_traces_time_sec,0.010156
find_reactive_cmds_time_sec,0.000547
find_proactive_cmds_time_sec,0.079784
find_covered_races_time,0.042960
per_packet_inconsistent_time_sec,0.003691
find_inconsistent_update_time_sec,-0.000191
