key,value
rw_delta,1
ww_delta,1
alt_barr,False
data_deps,True
total_time_sec,22.545133
load_time_sec,7.809844
detect_races_time_sec,1.465642
extract_traces_time_sec,1.124788
find_reactive_cmds_time_sec,0.000057
find_proactive_cmds_time_sec,0.125833
find_covered_races_time,8.952796
per_packet_inconsistent_time_sec,0.020111
find_inconsistent_update_time_sec,-0.000032
