key,value
rw_delta,2
ww_delta,2
alt_barr,True
data_deps,True
total_time_sec,10.369758
load_time_sec,2.244795
detect_races_time_sec,0.523671
extract_traces_time_sec,0.088182
find_reactive_cmds_time_sec,0.000339
find_proactive_cmds_time_sec,0.030481
find_covered_races_time,2.241000
per_packet_inconsistent_time_sec,0.044130
find_inconsistent_update_time_sec,-0.000110
