key/t,False-0,False-1,False-2,False-3,False-4,False-5,False-6,False-7,False-8,False-9,False-10,False-inf,True-0,True-1,True-2,True-3,True-4,True-5,True-6,True-7,True-8,True-9,True-10,True-inf
total_time_sec,3.570593,3.780107,3.431991,3.533391,3.595826,3.633355,3.696915,3.737971,3.934385,3.948613,3.802145,4.050454,3.452833,3.442474,3.501494,3.490634,3.564535,3.734681,3.792102,3.812871,5.236644,4.032743,4.524974,4.618631
load_time_sec,2.439508,2.518254,2.206102,2.241392,2.279962,2.285354,2.277688,2.298784,2.322383,2.475451,2.284701,2.398171,2.327012,2.245183,2.246547,2.210318,2.239177,2.271744,2.246294,2.218522,2.393848,2.240340,2.594567,2.420090
detect_races_time_sec,0.707160,0.728558,0.683983,0.676285,0.671491,0.664910,0.691402,0.692672,0.770083,0.669297,0.690130,0.648000,0.693213,0.680984,0.690432,0.664465,0.662084,0.675405,0.658183,0.663553,1.110027,0.671288,0.766249,0.634200
extract_traces_time_sec,0.187744,0.181829,0.165905,0.168949,0.156033,0.148681,0.065490,0.062349,0.071408,0.058702,0.057853,0.044239,0.203869,0.179935,0.168851,0.162765,0.154861,0.148472,0.065337,0.063504,0.068535,0.094783,0.058954,0.049903
find_reactive_cmds_time_sec,0.002973,0.002440,0.001409,0.002766,0.002450,0.002094,0.002361,0.002224,0.002510,0.000792,0.001347,0.001709,0.002156,0.002152,0.002195,0.002126,0.002040,0.001815,0.001683,0.002584,0.003732,0.003565,0.002430,0.002073
find_proactive_cmds_time_sec,0.076007,0.079839,0.079404,0.081607,0.084076,0.083368,0.168542,0.160918,0.208010,0.155217,0.156144,0.146061,0.075819,0.079233,0.090069,0.084575,0.087690,0.080670,0.174419,0.168414,0.216820,0.160209,0.162053,0.168977
find_covered_races_time,0.155992,0.255333,0.273065,0.330392,0.360874,0.396952,0.427724,0.446875,0.480018,0.495991,0.514514,0.619993,0.149161,0.241013,0.278677,0.333199,0.375527,0.499309,0.573914,0.614118,1.327587,0.765794,0.828533,1.121309
per_packet_inconsistent_time_sec,0.001154,0.013783,0.022123,0.030655,0.040627,0.051611,0.062641,0.073810,0.079973,0.092713,0.097063,0.192000,0.001603,0.013907,0.024538,0.032708,0.042528,0.056478,0.071404,0.081118,0.113910,0.095858,0.111211,0.220604
find_inconsistent_update_time_sec,-0.000019,-0.000034,0.000000,-0.001345,-0.000277,-0.000313,-0.001067,-0.000339,0.000000,-0.000412,-0.000356,-0.000245,0.000000,-0.000033,-0.000149,-0.000439,-0.000591,-0.000696,-0.000868,-0.001058,-0.002143,-0.000868,-0.000932,-0.001436
