key,value
rw_delta,2
ww_delta,2
alt_barr,True
data_deps,True
total_time_sec,8.527195
load_time_sec,4.249460
detect_races_time_sec,0.986892
extract_traces_time_sec,0.071252
find_reactive_cmds_time_sec,0.000755
find_proactive_cmds_time_sec,0.142034
find_covered_races_time,0.481639
per_packet_inconsistent_time_sec,0.036110
find_inconsistent_update_time_sec,-0.000104
