key,value
rw_delta,2
ww_delta,2
alt_barr,False
data_deps,True
total_time_sec,30.284306
load_time_sec,19.306549
detect_races_time_sec,9.370159
extract_traces_time_sec,0.249430
find_reactive_cmds_time_sec,0.013539
find_proactive_cmds_time_sec,0.039841
find_covered_races_time,0.933558
per_packet_inconsistent_time_sec,0.370907
find_inconsistent_update_time_sec,-0.000286
