rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,28.859202,19.001730,9.321180,0.262027,0.014620,0.045756,0.210748,0.003004,-0.000096
1,1,False,True,29.557525,19.050997,9.274786,0.254822,0.014368,0.038858,0.672529,0.250894,-0.000231
2,2,False,True,30.118197,19.246773,9.276771,0.246955,0.013613,0.039913,0.919609,0.374195,-0.000329
3,3,False,True,30.324231,19.175606,9.360342,0.247114,0.014024,0.040368,1.039598,0.446822,-0.000317
4,4,False,True,30.299720,19.084751,9.310061,0.236833,0.014418,0.038389,1.119505,0.495348,-0.000375
5,5,False,True,30.429955,19.148540,9.281588,0.234976,0.013861,0.038104,1.181430,0.531012,-0.000404
6,6,False,True,30.730259,19.436214,9.226518,0.238457,0.014343,0.038368,1.222639,0.553301,-0.000379
7,7,False,True,30.170037,19.078098,8.963242,0.224367,0.014208,0.039264,1.254836,0.595559,-0.000419
8,8,False,True,30.561641,19.373269,8.990454,0.220712,0.015849,0.039180,1.315795,0.605837,-0.000506
9,9,False,True,30.432450,19.220408,8.963180,0.219014,0.013642,0.044017,1.336726,0.634984,-0.000438
10,10,False,True,30.690103,19.408707,8.946515,0.209021,0.014203,0.038106,1.396145,0.676858,-0.000507
inf,inf,False,True,32.235966,18.979742,8.866332,0.130139,0.013363,0.045782,2.629578,1.569871,-0.001117
