rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,28.886536,18.962778,9.394733,0.260298,0.014049,0.044663,0.206845,0.003035,-0.000093
1,1,False,True,29.833218,19.133751,9.445679,0.263838,0.015733,0.040665,0.680559,0.252719,-0.000232
2,2,False,True,29.881120,18.986730,9.268447,0.250799,0.014195,0.040485,0.942140,0.377994,-0.000290
3,3,False,True,30.062628,18.978608,9.250891,0.248160,0.013807,0.038161,1.076760,0.455882,-0.000320
4,4,False,True,30.586690,19.228676,9.410477,0.243573,0.014104,0.039475,1.150951,0.498973,-0.000419
5,5,False,True,30.360151,19.097427,9.280705,0.238267,0.014026,0.038632,1.162351,0.528341,-0.000362
6,6,False,True,30.813588,19.670635,9.087042,0.235917,0.014843,0.039298,1.215279,0.550161,-0.000375
7,7,False,True,30.392517,19.250240,9.005640,0.229466,0.014728,0.038393,1.255580,0.598008,-0.000421
8,8,False,True,30.408762,19.292700,8.936289,0.219597,0.015094,0.037663,1.304977,0.601981,-0.000420
9,9,False,True,30.581721,19.365102,8.949355,0.220292,0.015155,0.049571,1.340619,0.641085,-0.000504
10,10,False,True,30.515798,19.278314,8.925465,0.210269,0.014327,0.037156,1.382051,0.667716,-0.000458
inf,inf,False,True,32.496909,19.149010,8.934001,0.131869,0.013469,0.044656,2.642279,1.580431,-0.001154
