rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,29.370469,19.347358,9.488975,0.266091,0.014798,0.044015,0.205910,0.003156,-0.000127
1,1,False,True,30.069310,19.387825,9.451921,0.260570,0.015108,0.038768,0.662361,0.252487,-0.000231
2,2,False,True,30.524318,19.381212,9.510301,0.258587,0.014971,0.040448,0.941163,0.377261,-0.000337
3,3,False,True,30.682773,19.343530,9.517057,0.245906,0.014815,0.038268,1.067162,0.455651,-0.000344
4,4,False,True,30.784089,19.443345,9.414950,0.239349,0.014414,0.039200,1.119970,0.512375,-0.000447
5,5,False,True,30.716630,19.312792,9.397484,0.234314,0.014152,0.040059,1.180568,0.536782,-0.000440
6,6,False,True,30.673557,19.511470,9.100153,0.233803,0.015869,0.039459,1.214473,0.557878,-0.000414
7,7,False,True,30.786683,19.543938,9.100835,0.220958,0.017329,0.040219,1.261779,0.601068,-0.000518
8,8,False,True,30.838025,19.563486,9.090952,0.221037,0.014962,0.037710,1.303817,0.605572,-0.000452
9,9,False,True,30.900500,19.538059,9.100340,0.221628,0.013851,0.046493,1.340565,0.639026,-0.000499
10,10,False,True,31.095939,19.602620,9.118587,0.211637,0.015011,0.037645,1.431412,0.678530,-0.000460
inf,inf,False,True,32.816387,19.305481,9.046926,0.131146,0.013286,0.046393,2.679958,1.591908,-0.001250
