rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,28.940381,19.072658,9.328615,0.265811,0.016024,0.047359,0.206798,0.002979,-0.000095
1,1,False,True,30.375364,19.646425,9.461007,0.261691,0.014595,0.039782,0.702053,0.249545,-0.000227
2,2,False,True,29.963701,19.028048,9.309524,0.248954,0.014236,0.039325,0.947512,0.375773,-0.000290
3,3,False,True,30.173269,19.023739,9.326978,0.244471,0.013948,0.039726,1.062643,0.461267,-0.000447
4,4,False,True,30.454673,19.177801,9.338047,0.240862,0.014806,0.037178,1.141731,0.503682,-0.000519
5,5,False,True,30.391760,19.104722,9.289158,0.232101,0.014003,0.037043,1.184125,0.530198,-0.000363
6,6,False,True,30.332993,19.277787,9.023454,0.227628,0.013500,0.038970,1.202435,0.548806,-0.000374
7,7,False,True,30.865962,19.479331,9.236860,0.221629,0.015381,0.038375,1.272536,0.601406,-0.000405
8,8,False,True,30.358185,19.190541,9.000829,0.221266,0.015092,0.038486,1.286785,0.604721,-0.000424
9,9,False,True,30.274113,19.075595,8.927190,0.215964,0.013760,0.046499,1.360057,0.634571,-0.000437
10,10,False,True,30.836496,19.498856,8.987452,0.217089,0.014116,0.039333,1.401862,0.677283,-0.000465
inf,inf,False,True,32.358557,19.020677,8.930377,0.130772,0.013743,0.045077,2.640896,1.575862,-0.001113
