rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,29.299586,19.321816,9.450849,0.267033,0.014386,0.046252,0.195850,0.003270,-0.000090
1,1,False,True,30.312416,19.558901,9.513689,0.258524,0.014041,0.039089,0.673913,0.253993,-0.000230
2,2,False,True,30.453109,19.305296,9.540143,0.251595,0.015821,0.039469,0.928549,0.371861,-0.000337
3,3,False,True,30.676716,19.399552,9.440691,0.246805,0.014928,0.040549,1.071405,0.462416,-0.000332
4,4,False,True,30.712567,19.331068,9.437688,0.241987,0.013659,0.041647,1.133600,0.512483,-0.000391
5,5,False,True,30.925635,19.454132,9.443364,0.236076,0.015753,0.039170,1.196213,0.540473,-0.000416
6,6,False,True,31.091722,19.744482,9.263862,0.243747,0.013805,0.042318,1.229795,0.553294,-0.000381
7,7,False,True,30.763519,19.520249,9.100523,0.224675,0.013453,0.037579,1.267798,0.598763,-0.000439
8,8,False,True,30.762720,19.480294,9.088804,0.225267,0.014659,0.039440,1.298992,0.614699,-0.000527
9,9,False,True,30.975500,19.491016,9.213233,0.222980,0.013509,0.045755,1.349618,0.638840,-0.000511
10,10,False,True,30.976434,19.545052,9.072411,0.224075,0.013994,0.039233,1.400149,0.681000,-0.000479
inf,inf,False,True,32.939682,19.363064,9.116903,0.129956,0.014126,0.045198,2.670088,1.599122,-0.001185
