rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,28.944708,19.075814,9.323928,0.266749,0.014064,0.048811,0.212238,0.002970,-0.000093
1,1,False,True,29.517125,18.983603,9.299850,0.254788,0.013862,0.038071,0.672280,0.254398,-0.000233
2,2,False,True,30.897509,19.636090,9.536409,0.260294,0.015092,0.044672,1.030425,0.374198,-0.000289
3,3,False,True,30.779152,19.383710,9.564978,0.246459,0.014091,0.038358,1.076431,0.454758,-0.000326
4,4,False,True,30.125332,18.979489,9.222472,0.242425,0.015598,0.038236,1.130103,0.496627,-0.000342
5,5,False,True,30.261471,19.029903,9.239364,0.235764,0.016053,0.039205,1.174926,0.525853,-0.000363
6,6,False,True,30.399675,19.284592,9.060436,0.233893,0.013677,0.038485,1.213462,0.554685,-0.000402
7,7,False,True,30.399213,19.318831,8.943574,0.225990,0.015240,0.039156,1.257599,0.598359,-0.000421
8,8,False,True,30.667055,19.445177,9.007442,0.220303,0.013695,0.039747,1.330304,0.609856,-0.000488
9,9,False,True,30.618306,19.335811,9.038893,0.213405,0.013396,0.044626,1.340932,0.630691,-0.000507
10,10,False,True,30.907194,19.463156,9.120834,0.210772,0.013375,0.037830,1.386259,0.674460,-0.000470
inf,inf,False,True,32.310704,19.050890,8.850432,0.129922,0.013562,0.044482,2.647431,1.572819,-0.001125
