rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,28.912105,18.960134,9.411453,0.267039,0.014742,0.048241,0.207376,0.002985,-0.000094
1,1,False,True,29.535362,18.981683,9.322120,0.254451,0.013982,0.038120,0.667452,0.257278,-0.000234
2,2,False,True,29.999575,19.101672,9.276244,0.250764,0.014062,0.039156,0.940284,0.377061,-0.000292
3,3,False,True,30.290809,19.126672,9.351695,0.246650,0.014877,0.040263,1.061314,0.448973,-0.000324
4,4,False,True,30.246278,19.080104,9.256852,0.237504,0.014435,0.037507,1.122953,0.496537,-0.000346
5,5,False,True,30.338672,19.127570,9.221191,0.232324,0.013503,0.037713,1.177363,0.528593,-0.000366
6,6,False,True,30.445984,19.401301,9.007535,0.229617,0.013599,0.037578,1.208961,0.546979,-0.000370
7,7,False,True,30.390644,19.240641,8.994944,0.225125,0.015119,0.040177,1.272864,0.601292,-0.000443
8,8,False,True,30.645593,19.477315,8.991009,0.222846,0.014812,0.038483,1.294819,0.605741,-0.000527
9,9,False,True,30.734155,19.453093,9.010245,0.219239,0.015670,0.048330,1.347453,0.639599,-0.000486
10,10,False,True,30.587469,19.359082,8.925016,0.211506,0.014829,0.038350,1.371102,0.667071,-0.000474
inf,inf,False,True,32.250517,18.965226,8.888994,0.134015,0.014810,0.045956,2.636155,1.564200,-0.001117
