rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,29.039545,19.092159,9.413434,0.265198,0.015796,0.046764,0.203157,0.002906,-0.000091
1,1,False,True,29.483687,18.965866,9.277473,0.256926,0.015066,0.037799,0.678100,0.252168,-0.000251
2,2,False,True,30.086449,19.037072,9.419524,0.251980,0.015008,0.041485,0.942525,0.378518,-0.000295
3,3,False,True,30.154637,19.105838,9.270377,0.241100,0.014486,0.038755,1.033170,0.450549,-0.000323
4,4,False,True,30.240433,19.081979,9.217240,0.243105,0.014670,0.038969,1.146347,0.497738,-0.000344
5,5,False,True,30.307403,19.026747,9.281186,0.240210,0.015766,0.039788,1.178329,0.524978,-0.000359
6,6,False,True,30.284262,19.238707,9.008886,0.227795,0.015304,0.037548,1.205474,0.550130,-0.000378
7,7,False,True,30.402231,19.314664,8.984337,0.223135,0.013686,0.037798,1.240911,0.587252,-0.000407
8,8,False,True,30.380694,19.256447,8.977210,0.220037,0.013684,0.039223,1.273697,0.599933,-0.000417
9,9,False,True,30.453874,19.193622,8.978959,0.225245,0.013938,0.046834,1.357130,0.637604,-0.000501
10,10,False,True,30.605327,19.295312,8.967914,0.212077,0.013477,0.042522,1.400272,0.673020,-0.000690
inf,inf,False,True,32.345919,19.051974,8.897145,0.131148,0.013192,0.045500,2.623048,1.582748,-0.001122
