key/t,False-0,False-1,False-2,False-3,False-4,False-5,False-6,False-7,False-8,False-9,False-10,False-inf
total_time_sec,29.253104,29.966711,30.284306,30.561277,30.614283,30.813724,30.762905,31.007805,30.768618,30.886841,31.008964,32.864899
load_time_sec,19.327820,19.265874,19.306549,19.308331,19.255751,19.376002,19.528566,19.748023,19.522132,19.465638,19.599892,19.428582
detect_races_time_sec,9.392378,9.474587,9.370159,9.434973,9.422784,9.420997,9.177617,9.135147,9.057541,9.147419,9.066251,8.998341
extract_traces_time_sec,0.265054,0.260065,0.249430,0.244917,0.238212,0.237358,0.230114,0.222888,0.220825,0.218137,0.214865,0.132790
find_reactive_cmds_time_sec,0.016123,0.013817,0.013539,0.013689,0.013840,0.013773,0.013572,0.013915,0.014658,0.013658,0.013456,0.013686
find_proactive_cmds_time_sec,0.046169,0.037657,0.039841,0.037396,0.038387,0.037687,0.037857,0.038078,0.038021,0.048996,0.038781,0.045509
find_covered_races_time,0.201890,0.660788,0.933558,1.067228,1.139438,1.188296,1.216057,1.253828,1.304740,1.349514,1.392958,2.656317
per_packet_inconsistent_time_sec,0.003529,0.253650,0.370907,0.454293,0.505420,0.539070,0.558658,0.595475,0.610227,0.642998,0.682111,1.588491
find_inconsistent_update_time_sec,-0.000102,-0.000229,-0.000286,-0.000411,-0.000414,-0.000501,-0.000426,-0.000411,-0.000436,-0.000444,-0.000611,-0.001144
