rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,29.176932,19.271045,9.380868,0.264894,0.013764,0.043229,0.199875,0.003118,-0.000100
1,1,False,True,29.959058,19.283451,9.440790,0.257326,0.015290,0.040072,0.664997,0.256838,-0.000256
2,2,False,True,30.335953,19.306736,9.437680,0.249335,0.014318,0.040396,0.911258,0.375869,-0.000317
3,3,False,True,30.684771,19.361773,9.511485,0.243307,0.013779,0.037883,1.062307,0.453879,-0.000319
4,4,False,True,30.844950,19.389090,9.504532,0.237784,0.013949,0.038238,1.145384,0.515551,-0.000383
5,5,False,True,30.881203,19.413101,9.422529,0.238588,0.013717,0.037700,1.207429,0.547659,-0.000441
6,6,False,True,30.996742,19.667919,9.214173,0.247689,0.013785,0.039156,1.258175,0.555357,-0.000451
7,7,False,True,30.783465,19.540040,9.117600,0.224026,0.013491,0.037792,1.255795,0.594257,-0.000421
8,8,False,True,30.439466,19.276555,8.984304,0.219254,0.013493,0.038347,1.301051,0.606009,-0.000414
9,9,False,True,30.467995,19.159929,9.041922,0.217999,0.013923,0.047759,1.349433,0.636553,-0.000434
10,10,False,True,30.548961,19.301639,8.927870,0.210831,0.013755,0.037150,1.378046,0.679092,-0.000539
inf,inf,False,True,33.103854,19.574130,9.048116,0.134066,0.013594,0.046333,2.693652,1.592498,-0.001424
