rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,28.778714,18.970240,9.273176,0.264387,0.014520,0.046615,0.206679,0.002962,-0.000094
1,1,False,True,29.961466,19.314331,9.394549,0.263234,0.014278,0.039154,0.681311,0.254339,-0.000230
2,2,False,True,30.318776,19.221745,9.463075,0.251809,0.016700,0.040018,0.949622,0.375477,-0.000289
3,3,False,True,30.180900,19.101181,9.280967,0.241502,0.015272,0.039265,1.052464,0.449884,-0.000324
4,4,False,True,30.277919,19.087974,9.275249,0.241403,0.014673,0.038961,1.117907,0.501367,-0.000345
5,5,False,True,30.343918,19.033447,9.318487,0.234328,0.014039,0.039661,1.177283,0.526267,-0.000363
6,6,False,True,30.569532,19.490918,9.032643,0.229906,0.013577,0.038019,1.212119,0.551872,-0.000439
7,7,False,True,30.385619,19.276875,8.990232,0.221916,0.013760,0.036724,1.254221,0.591438,-0.000405
8,8,False,True,30.443407,19.278421,8.986472,0.219799,0.014068,0.038205,1.301681,0.604303,-0.000417
9,9,False,True,30.416611,19.169392,8.985819,0.220537,0.015389,0.047522,1.343468,0.634011,-0.000433
10,10,False,True,30.825567,19.481584,9.030616,0.209821,0.013716,0.037787,1.379438,0.672066,-0.000498
inf,inf,False,True,32.423801,19.073471,8.919905,0.132531,0.013316,0.046034,2.648594,1.588735,-0.001174
