rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.228458,0.157387,0.039173,0.011887,0.000333,0.011063,0.008317,0.000232,-0.000018
1,1,False,True,0.232993,0.157507,0.037797,0.011019,0.000375,0.011513,0.013850,0.000888,-0.000015
2,2,False,True,0.236437,0.157718,0.037279,0.009718,0.000319,0.011597,0.018221,0.001536,-0.000015
3,3,False,True,0.237295,0.159303,0.036926,0.008048,0.000310,0.011308,0.019619,0.001728,-0.000019
4,4,False,True,0.246988,0.161378,0.037482,0.008180,0.000379,0.012241,0.024971,0.002299,-0.000021
5,5,False,True,0.242395,0.157720,0.036536,0.007097,0.000333,0.012263,0.025901,0.002487,-0.000024
6,6,False,True,0.244204,0.157931,0.036317,0.006944,0.000304,0.011804,0.028123,0.002723,-0.000026
7,7,False,True,0.241673,0.157132,0.035683,0.006875,0.000311,0.012369,0.026122,0.003118,-0.000030
8,8,False,True,0.249776,0.160647,0.037593,0.006832,0.000323,0.013269,0.027589,0.003452,-0.000032
9,9,False,True,0.244613,0.157023,0.035089,0.006558,0.000306,0.013677,0.027930,0.003968,-0.000030
10,10,False,True,0.249868,0.164771,0.035464,0.006495,0.000313,0.012034,0.026808,0.003916,-0.000034
inf,inf,False,True,0.251091,0.166785,0.034123,0.005636,0.000304,0.011565,0.027268,0.005331,-0.000046
