rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.229861,0.157985,0.039510,0.013756,0.000331,0.010733,0.007283,0.000224,-0.000007
1,1,False,True,0.240129,0.165383,0.037578,0.010075,0.000383,0.010908,0.014611,0.001126,-0.000012
2,2,False,True,0.238957,0.159863,0.037585,0.009486,0.000320,0.011143,0.019102,0.001412,-0.000015
3,3,False,True,0.236947,0.158420,0.036887,0.008128,0.000325,0.012204,0.019029,0.001898,-0.000019
4,4,False,True,0.239447,0.158734,0.036817,0.007805,0.000316,0.011958,0.021851,0.001914,-0.000020
5,5,False,True,0.244865,0.162139,0.036311,0.007183,0.000323,0.012541,0.023663,0.002647,-0.000026
6,6,False,True,0.245213,0.160621,0.036230,0.007288,0.000306,0.011945,0.025775,0.002987,-0.000028
7,7,False,True,0.240391,0.157400,0.035846,0.007013,0.000310,0.011653,0.025084,0.003024,-0.000028
8,8,False,True,0.246827,0.161120,0.035827,0.006779,0.000330,0.013008,0.026094,0.003605,-0.000031
9,9,False,True,0.245464,0.160588,0.035553,0.006596,0.000315,0.012347,0.026385,0.003611,-0.000032
10,10,False,True,0.248603,0.160941,0.035306,0.006315,0.000309,0.014498,0.027395,0.003772,-0.000036
inf,inf,False,True,0.243002,0.157128,0.033992,0.005617,0.000340,0.010953,0.029566,0.005327,-0.000047
