key,value
rw_delta,inf
ww_delta,inf
alt_barr,True
data_deps,True
total_time_sec,0.444745
load_time_sec,0.253591
detect_races_time_sec,0.048350
extract_traces_time_sec,0.009127
find_reactive_cmds_time_sec,0.001679
find_proactive_cmds_time_sec,0.080140
find_covered_races_time,0.044914
per_packet_inconsistent_time_sec,0.005580
find_inconsistent_update_time_sec,-0.001364
