key/t,False-0,False-1,False-2,False-3,False-4,False-5,False-6,False-7,False-8,False-9,False-10,False-inf
total_time_sec,0.236375,0.231274,0.249764,0.238132,0.240487,0.246340,0.241141,0.248861,0.250388,0.253725,0.246620,0.241984
load_time_sec,0.161861,0.157949,0.166426,0.157542,0.159180,0.162566,0.159182,0.164602,0.162574,0.165654,0.162708,0.158590
detect_races_time_sec,0.042676,0.037560,0.042107,0.037040,0.036773,0.036151,0.036025,0.036308,0.036994,0.035247,0.034927,0.034142
extract_traces_time_sec,0.011851,0.010089,0.009528,0.008113,0.007964,0.007115,0.006935,0.007047,0.006875,0.006548,0.006544,0.005643
find_reactive_cmds_time_sec,0.000331,0.000315,0.000310,0.000314,0.000313,0.000311,0.000316,0.000308,0.000340,0.000304,0.000306,0.000309
find_proactive_cmds_time_sec,0.011732,0.010501,0.011695,0.011887,0.011207,0.012537,0.012339,0.012401,0.014030,0.012821,0.012538,0.011225
find_covered_races_time,0.007640,0.013913,0.018090,0.021467,0.022882,0.024835,0.023570,0.025003,0.025931,0.029414,0.025651,0.027118
per_packet_inconsistent_time_sec,0.000242,0.000904,0.001559,0.001720,0.002105,0.002754,0.002716,0.003132,0.003578,0.003669,0.003879,0.004878
find_inconsistent_update_time_sec,-0.000007,-0.000012,-0.000016,-0.000018,-0.000020,-0.000032,-0.000026,-0.000029,-0.000034,-0.000032,-0.000034,-0.000045
