rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.234991,0.164490,0.039304,0.011614,0.000341,0.011247,0.007723,0.000231,-0.000008
1,1,False,True,0.241576,0.165694,0.038662,0.010487,0.000330,0.011281,0.014160,0.000917,-0.000012
2,2,False,True,0.243464,0.160840,0.039214,0.011080,0.000344,0.011218,0.019145,0.001574,-0.000016
3,3,False,True,0.239008,0.159734,0.037239,0.008434,0.000318,0.011699,0.019683,0.001850,-0.000019
4,4,False,True,0.241488,0.160592,0.037021,0.007908,0.000315,0.011783,0.021678,0.002138,-0.000020
5,5,False,True,0.243761,0.159226,0.038073,0.007142,0.000320,0.012039,0.024004,0.002868,-0.000025
6,6,False,True,0.243003,0.158358,0.038049,0.007356,0.000310,0.012056,0.023766,0.003050,-0.000027
7,7,False,True,0.241496,0.158505,0.036179,0.006852,0.000307,0.011908,0.024840,0.002827,-0.000039
8,8,False,True,0.252201,0.163602,0.036635,0.007058,0.000321,0.012647,0.028183,0.003689,-0.000031
9,9,False,True,0.245838,0.159599,0.036057,0.006638,0.000313,0.012457,0.027314,0.003396,-0.000030
10,10,False,True,0.243096,0.156949,0.036810,0.006434,0.000317,0.012875,0.025905,0.003742,-0.000032
inf,inf,False,True,0.243634,0.157877,0.034081,0.005713,0.000301,0.011341,0.028980,0.005260,-0.000047
