rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.232439,0.163362,0.038393,0.011832,0.000357,0.010960,0.007282,0.000211,-0.000008
1,1,False,True,0.233629,0.157975,0.038001,0.010002,0.000320,0.010939,0.015197,0.001129,-0.000011
2,2,False,True,0.235955,0.157763,0.037179,0.009705,0.000316,0.010826,0.018386,0.001727,-0.000018
3,3,False,True,0.234785,0.157144,0.037129,0.008217,0.000311,0.011270,0.018732,0.001931,-0.000020
4,4,False,True,0.236966,0.156589,0.036584,0.008039,0.000313,0.011537,0.020989,0.002850,-0.000021
5,5,False,True,0.239893,0.158632,0.036073,0.007174,0.000307,0.011831,0.023136,0.002683,-0.000025
6,6,False,True,0.243114,0.156449,0.035697,0.011220,0.000367,0.012713,0.023841,0.002766,-0.000028
7,7,False,True,0.245695,0.160288,0.036261,0.007087,0.000314,0.011786,0.026755,0.003141,-0.000029
8,8,False,True,0.243624,0.158142,0.035172,0.006679,0.000306,0.012624,0.026904,0.003700,-0.000044
9,9,False,True,0.249082,0.161469,0.035720,0.007063,0.000326,0.013792,0.026479,0.004137,-0.000042
10,10,False,True,0.244459,0.157248,0.035022,0.006284,0.000306,0.012738,0.028967,0.003827,-0.000034
inf,inf,False,True,0.243387,0.157033,0.034467,0.005625,0.000306,0.011269,0.029672,0.004934,-0.000045
