rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.240357,0.161160,0.045198,0.011807,0.000324,0.013568,0.008017,0.000240,-0.000008
1,1,False,True,0.232792,0.157239,0.037640,0.010084,0.000318,0.011060,0.015400,0.001005,-0.000012
2,2,False,True,0.237529,0.160931,0.037556,0.009192,0.000309,0.010828,0.017102,0.001563,-0.000015
3,3,False,True,0.235259,0.157099,0.037091,0.008070,0.000334,0.011898,0.019006,0.001711,-0.000018
4,4,False,True,0.239094,0.158467,0.036765,0.008332,0.000425,0.011738,0.021191,0.002123,-0.000021
5,5,False,True,0.253950,0.158234,0.043964,0.009656,0.000342,0.012561,0.026253,0.002879,-0.000026
6,6,False,True,0.240384,0.156713,0.035804,0.006960,0.000311,0.013014,0.024783,0.002737,-0.000027
7,7,False,True,0.243676,0.160413,0.036248,0.006917,0.000319,0.012438,0.024399,0.002883,-0.000026
8,8,False,True,0.248463,0.164103,0.035529,0.006740,0.000326,0.011842,0.026241,0.003616,-0.000032
9,9,False,True,0.256432,0.157668,0.040281,0.008300,0.000312,0.014836,0.031620,0.003352,-0.000030
10,10,False,True,0.245905,0.159049,0.035444,0.006314,0.000304,0.012013,0.028838,0.003867,-0.000038
inf,inf,False,True,0.240154,0.157119,0.034613,0.005840,0.000304,0.010844,0.025982,0.005371,-0.000048
