rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.239995,0.164415,0.040684,0.013162,0.000362,0.013309,0.007799,0.000223,-0.000008
1,1,False,True,0.236795,0.161838,0.038005,0.010173,0.000319,0.011261,0.014232,0.000922,-0.000012
2,2,False,True,0.241039,0.162152,0.037657,0.009350,0.000315,0.011105,0.018844,0.001567,-0.000016
3,3,False,True,0.242267,0.161034,0.038680,0.008498,0.000328,0.011794,0.020157,0.001723,-0.000018
4,4,False,True,0.241248,0.157794,0.036771,0.008264,0.000382,0.014252,0.021787,0.001944,-0.000020
5,5,False,True,0.246762,0.162877,0.035911,0.007129,0.000310,0.012756,0.024940,0.002781,-0.000024
6,6,False,True,0.242864,0.159413,0.035834,0.006886,0.000308,0.011885,0.025496,0.002981,-0.000028
7,7,False,True,0.240904,0.158426,0.035935,0.006823,0.000315,0.011682,0.024850,0.002813,-0.000027
8,8,False,True,0.249389,0.165579,0.035941,0.006830,0.000323,0.011706,0.025494,0.003452,-0.000031
9,9,False,True,0.256365,0.163939,0.042693,0.006972,0.000316,0.012227,0.026762,0.003389,-0.000031
10,10,False,True,0.244222,0.161974,0.035257,0.006262,0.000304,0.011911,0.024792,0.003656,-0.000033
inf,inf,False,True,0.244035,0.160673,0.034674,0.005666,0.000311,0.011222,0.026096,0.005315,-0.000046
