rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.225631,0.156331,0.038711,0.011502,0.000325,0.011195,0.007327,0.000202,-0.000006
1,1,False,True,0.241038,0.163662,0.038192,0.010271,0.000330,0.011317,0.016174,0.001044,-0.000012
2,2,False,True,0.238066,0.156739,0.037231,0.009638,0.000313,0.011204,0.021177,0.001708,-0.000019
3,3,False,True,0.241497,0.156670,0.037028,0.008087,0.000310,0.015466,0.021322,0.002543,-0.000026
4,4,False,True,0.240812,0.157733,0.036630,0.007902,0.000310,0.011550,0.024520,0.002113,-0.000019
5,5,False,True,0.242041,0.158792,0.036107,0.007553,0.000377,0.012010,0.024074,0.003061,-0.000034
6,6,False,True,0.247498,0.160326,0.036660,0.008053,0.000315,0.013138,0.025923,0.003021,-0.000027
7,7,False,True,0.242322,0.157142,0.035823,0.007867,0.000315,0.012927,0.024838,0.003328,-0.000040
8,8,False,True,0.241718,0.157023,0.035155,0.006536,0.000307,0.013053,0.025966,0.003604,-0.000032
9,9,False,True,0.247943,0.157282,0.035984,0.007892,0.000395,0.014597,0.028337,0.003385,-0.000035
10,10,False,True,0.248600,0.162765,0.035410,0.006497,0.000310,0.012327,0.026762,0.004431,-0.000054
inf,inf,False,True,0.242919,0.157576,0.034515,0.005787,0.000310,0.010952,0.028441,0.005257,-0.000047
