rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.232678,0.162907,0.039466,0.011276,0.000321,0.011133,0.007343,0.000194,-0.000007
1,1,False,True,0.237229,0.160766,0.038428,0.010350,0.000329,0.011253,0.015062,0.000997,-0.000012
2,2,False,True,0.237292,0.157588,0.037217,0.010302,0.000425,0.012711,0.017607,0.001392,-0.000016
3,3,False,True,0.238155,0.157777,0.037033,0.008007,0.000318,0.011659,0.020614,0.002641,-0.000042
4,4,False,True,0.238336,0.157965,0.036946,0.007980,0.000319,0.011569,0.021501,0.002001,-0.000020
5,5,False,True,0.240084,0.158096,0.036380,0.007190,0.000315,0.012319,0.023159,0.002556,-0.000036
6,6,False,True,0.249517,0.162558,0.035827,0.007849,0.000371,0.015182,0.024792,0.002879,-0.000027
7,7,False,True,0.250785,0.164998,0.036971,0.006840,0.000308,0.012169,0.025899,0.003509,-0.000048
8,8,False,True,0.249093,0.163590,0.035963,0.006516,0.000310,0.012243,0.026835,0.003571,-0.000031
9,9,False,True,0.243461,0.158486,0.035715,0.006648,0.000310,0.012558,0.026041,0.003638,-0.000032
10,10,False,True,0.250722,0.163069,0.037469,0.006627,0.000320,0.012486,0.026210,0.004463,-0.000043
inf,inf,False,True,0.255909,0.164657,0.035509,0.006740,0.000343,0.012016,0.030353,0.006191,-0.000058
