rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.232916,0.158006,0.038917,0.015936,0.000370,0.011729,0.007688,0.000231,-0.000007
1,1,False,True,0.234616,0.158848,0.039228,0.010064,0.000324,0.010557,0.014580,0.000969,-0.000012
2,2,False,True,0.236675,0.158216,0.037579,0.009519,0.000315,0.010551,0.018868,0.001578,-0.000016
3,3,False,True,0.234809,0.156459,0.036888,0.008411,0.000312,0.011749,0.019119,0.001823,-0.000017
4,4,False,True,0.242239,0.158998,0.037278,0.007793,0.000308,0.011313,0.024491,0.002006,-0.000020
5,5,False,True,0.247553,0.160185,0.036275,0.007155,0.000316,0.013323,0.027672,0.002570,-0.000023
6,6,False,True,0.245289,0.159893,0.035966,0.007794,0.000305,0.014359,0.023902,0.003010,-0.000026
7,7,False,True,0.242168,0.158990,0.036069,0.006949,0.000311,0.011934,0.024952,0.002904,-0.000027
8,8,False,True,0.245006,0.159991,0.035516,0.006701,0.000310,0.012229,0.026913,0.003282,-0.000030
9,9,False,True,0.251476,0.165952,0.035393,0.006950,0.000331,0.012839,0.026453,0.003488,-0.000031
10,10,False,True,0.242222,0.157274,0.035185,0.006291,0.000312,0.012660,0.026627,0.003806,-0.000034
inf,inf,False,True,0.251306,0.163330,0.033843,0.005642,0.000306,0.010805,0.030104,0.007175,-0.000056
