rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.231148,0.159086,0.039497,0.013428,0.000335,0.011262,0.007301,0.000200,-0.000007
1,1,False,True,0.233086,0.158550,0.037848,0.009928,0.000313,0.010749,0.014761,0.000895,-0.000011
2,2,False,True,0.241459,0.157953,0.042021,0.009681,0.000376,0.011125,0.018675,0.001578,-0.000016
3,3,False,True,0.240866,0.162298,0.036795,0.008098,0.000323,0.011913,0.019315,0.002062,-0.000020
4,4,False,True,0.236842,0.158024,0.037040,0.007860,0.000316,0.011715,0.019919,0.001916,-0.000020
5,5,False,True,0.248074,0.162753,0.036326,0.007397,0.000323,0.012487,0.025778,0.002944,-0.000034
6,6,False,True,0.239164,0.157201,0.035862,0.006901,0.000315,0.012451,0.023660,0.002715,-0.000027
7,7,False,True,0.241996,0.156547,0.035740,0.006897,0.000304,0.012357,0.026827,0.003258,-0.000028
8,8,False,True,0.243528,0.158471,0.036084,0.006625,0.000378,0.011935,0.026395,0.003576,-0.000031
9,9,False,True,0.246326,0.160320,0.035633,0.006896,0.000303,0.011959,0.027909,0.003244,-0.000031
10,10,False,True,0.253668,0.163637,0.037451,0.006765,0.000334,0.013489,0.027973,0.003941,-0.000044
inf,inf,False,True,0.245104,0.158941,0.034070,0.006077,0.000317,0.011464,0.028783,0.005372,-0.000047
