rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,11.079818,8.780195,2.188179,0.076250,0.004405,0.020310,0.009022,0.001370,-0.000028
0,0,True,True,11.187464,8.903276,2.176344,0.073549,0.004291,0.019860,0.008634,0.001418,-0.000029
1,1,False,True,11.275886,8.951170,2.206745,0.072887,0.004361,0.021347,0.010857,0.008427,-0.000032
1,1,True,True,11.225219,8.947745,2.159806,0.072381,0.004441,0.021666,0.010719,0.008367,-0.000034
2,2,False,True,11.468682,9.054862,2.292186,0.068966,0.005258,0.018315,0.012952,0.016050,-0.000037
2,2,True,True,11.247950,8.918940,2.203018,0.071997,0.004391,0.019294,0.013799,0.016380,-0.000086
3,3,False,True,11.384073,9.097019,2.159823,0.066296,0.004321,0.018132,0.014835,0.023552,-0.000037
3,3,True,True,11.159470,8.862940,2.160992,0.067082,0.004428,0.018121,0.017655,0.027666,-0.000526
4,4,False,True,11.304404,8.981522,2.183164,0.067061,0.004553,0.019106,0.018620,0.030272,-0.000045
4,4,True,True,11.516492,9.202025,2.155631,0.068907,0.004319,0.019044,0.024640,0.040091,-0.001723
5,5,False,True,11.186559,8.845023,2.188948,0.068362,0.004440,0.019249,0.021571,0.038848,-0.000065
5,5,True,True,11.483789,9.156515,2.153582,0.067593,0.004401,0.022637,0.030962,0.046796,-0.001246
6,6,False,True,11.260303,8.863133,2.241242,0.066892,0.004533,0.020599,0.022945,0.040846,-0.000052
6,6,True,True,11.974840,9.497668,2.292642,0.067223,0.004399,0.022324,0.038478,0.050507,-0.001539
7,7,False,True,11.259524,8.912127,2.186555,0.066054,0.004437,0.018332,0.025649,0.046238,-0.000070
7,7,True,True,11.416892,9.059007,2.160367,0.074689,0.004358,0.020626,0.040395,0.055697,-0.001693
8,8,False,True,11.231609,8.946559,2.111374,0.065037,0.004433,0.018705,0.029119,0.056263,-0.000058
8,8,True,True,11.240056,8.869375,2.168912,0.065607,0.004251,0.018995,0.044941,0.066230,-0.001686
9,9,False,True,11.139797,8.817298,2.141009,0.063477,0.005077,0.018882,0.031231,0.062686,-0.000073
9,9,True,True,11.267075,8.818665,2.225937,0.064145,0.004990,0.021668,0.054449,0.075214,-0.001927
10,10,False,True,11.175047,8.822836,2.157686,0.062619,0.004444,0.019185,0.034851,0.073282,-0.000081
10,10,True,True,11.460196,9.079890,2.151918,0.060642,0.004537,0.019742,0.053225,0.087971,-0.002199
inf,inf,False,True,11.512558,9.045066,2.165761,0.054558,0.004435,0.021361,0.066814,0.154394,-0.000109
inf,inf,True,True,11.507964,8.980591,2.151561,0.053490,0.004465,0.025308,0.095451,0.190428,-0.006608
