key,value
rw_delta,inf
ww_delta,inf
alt_barr,False
data_deps,True
total_time_sec,54.320455
load_time_sec,17.263106
detect_races_time_sec,4.901056
extract_traces_time_sec,1.348187
find_reactive_cmds_time_sec,0.014489
find_proactive_cmds_time_sec,0.059414
find_covered_races_time,29.158010
per_packet_inconsistent_time_sec,1.290619
find_inconsistent_update_time_sec,-0.285514
