key,value
rw_delta,6
ww_delta,6
alt_barr,False
data_deps,True
total_time_sec,1.170547
load_time_sec,0.674356
detect_races_time_sec,0.173066
extract_traces_time_sec,0.015886
find_reactive_cmds_time_sec,0.000378
find_proactive_cmds_time_sec,0.080205
find_covered_races_time,0.218003
per_packet_inconsistent_time_sec,0.008603
find_inconsistent_update_time_sec,-0.000024
