key/t,False-0,False-1,False-2,False-3,False-4,False-5,False-6,False-7,False-8,False-9,False-10,False-inf,True-0,True-1,True-2,True-3,True-4,True-5,True-6,True-7,True-8,True-9,True-10,True-inf
total_time_sec,1.279729,1.142943,1.142209,1.216489,1.134444,1.289409,1.170547,1.206886,1.228390,1.277941,1.222291,1.257415,1.133617,1.083962,1.151022,1.171357,1.073496,1.426400,1.943666,1.707297,1.230097,1.136625,1.143319,1.119173
load_time_sec,0.675370,0.674480,0.698338,0.760228,0.680839,0.763681,0.674356,0.671790,0.697275,0.719837,0.686971,0.737699,0.691934,0.691282,0.706207,0.719578,0.651205,0.871649,1.119987,0.991167,0.698098,0.641821,0.631021,0.645194
detect_races_time_sec,0.231759,0.192489,0.180126,0.174914,0.174513,0.190695,0.173066,0.178765,0.169025,0.176854,0.178703,0.173094,0.209343,0.178042,0.193983,0.182436,0.170334,0.198466,0.309508,0.299142,0.178563,0.163876,0.169475,0.166678
extract_traces_time_sec,0.073501,0.017813,0.016721,0.015275,0.015706,0.018678,0.015886,0.015244,0.014071,0.014557,0.014329,0.015920,0.032065,0.017665,0.015603,0.016664,0.015987,0.015198,0.025248,0.023468,0.023131,0.013372,0.013787,0.013925
find_reactive_cmds_time_sec,0.000647,0.000403,0.000367,0.000370,0.000361,0.000366,0.000378,0.000365,0.000359,0.000363,0.000378,0.000371,0.000375,0.000378,0.000366,0.000380,0.000362,0.000377,0.000613,0.000604,0.000577,0.000342,0.000365,0.000345
find_proactive_cmds_time_sec,0.099188,0.091439,0.082170,0.085354,0.081771,0.086599,0.080205,0.083850,0.080061,0.083425,0.083300,0.088599,0.086182,0.081217,0.084548,0.080398,0.079551,0.102433,0.119976,0.125770,0.091158,0.080512,0.108931,0.080277
find_covered_races_time,0.198320,0.164615,0.160681,0.175086,0.175394,0.221730,0.218003,0.246062,0.255750,0.270357,0.245240,0.225162,0.113170,0.113664,0.146224,0.166336,0.150323,0.230973,0.352490,0.257024,0.226519,0.224040,0.207007,0.195602
per_packet_inconsistent_time_sec,0.000888,0.001662,0.003762,0.005217,0.005813,0.007609,0.008603,0.010751,0.011790,0.012483,0.013307,0.016487,0.000512,0.001677,0.004045,0.005510,0.005688,0.007252,0.015759,0.010068,0.011994,0.012603,0.012674,0.017081
find_inconsistent_update_time_sec,-0.000016,-0.000013,-0.000017,-0.000019,-0.000020,-0.000024,-0.000024,-0.000030,-0.000030,-0.000035,-0.000036,-0.000049,-0.000010,-0.000013,-0.000017,-0.000023,-0.000021,-0.000023,-0.000044,-0.000028,-0.000030,-0.000032,-0.000034,-0.000043
