rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.182053,0.102599,0.022728,0.015325,0.000147,0.010347,0.030553,0.000317,-0.000006
1,1,False,True,0.188621,0.105363,0.021283,0.011635,0.000141,0.011073,0.037688,0.001396,-0.000011
2,2,False,True,0.195140,0.102684,0.021099,0.011203,0.000144,0.011465,0.046568,0.001932,-0.000013
3,3,False,True,0.198863,0.102893,0.020933,0.011018,0.000140,0.011625,0.049879,0.002330,-0.000015
4,4,False,True,0.196528,0.103091,0.020758,0.010798,0.000139,0.011062,0.047801,0.002830,-0.000017
5,5,False,True,0.207477,0.108098,0.020671,0.010373,0.000138,0.010900,0.053576,0.003668,-0.000020
6,6,False,True,0.203805,0.103497,0.020009,0.010172,0.000138,0.010375,0.055418,0.004143,-0.000021
7,7,False,True,0.206581,0.103425,0.020034,0.009552,0.000136,0.010404,0.058236,0.004737,-0.000024
8,8,False,True,0.208108,0.102766,0.020089,0.009402,0.000135,0.010281,0.060399,0.004978,-0.000025
9,9,False,True,0.210679,0.103166,0.019758,0.009256,0.000135,0.010904,0.062449,0.004954,-0.000026
10,10,False,True,0.208303,0.103560,0.019420,0.009113,0.000138,0.010310,0.059535,0.006164,-0.000032
inf,inf,False,True,0.209245,0.107240,0.017513,0.006815,0.000136,0.011014,0.056653,0.009793,-0.000048
