rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.181357,0.102646,0.022368,0.015362,0.000142,0.010203,0.030287,0.000312,-0.000006
1,1,False,True,0.188771,0.103366,0.021435,0.011456,0.000139,0.011187,0.039763,0.001384,-0.000010
2,2,False,True,0.192369,0.103087,0.020971,0.011366,0.000144,0.011840,0.042671,0.002246,-0.000013
3,3,False,True,0.195990,0.102430,0.020879,0.010912,0.000143,0.011601,0.047625,0.002353,-0.000015
4,4,False,True,0.195855,0.102476,0.020619,0.010826,0.000139,0.011619,0.047456,0.002672,-0.000017
5,5,False,True,0.203495,0.102957,0.020573,0.010450,0.000140,0.010819,0.055230,0.003275,-0.000020
6,6,False,True,0.205982,0.103226,0.020333,0.009979,0.000196,0.011595,0.056697,0.003904,-0.000021
7,7,False,True,0.203625,0.103580,0.020279,0.009846,0.000137,0.010238,0.054719,0.004770,-0.000024
8,8,False,True,0.212587,0.104608,0.019976,0.009562,0.000138,0.010863,0.062564,0.004820,-0.000025
9,9,False,True,0.210155,0.104123,0.021018,0.009469,0.000142,0.010742,0.059643,0.004959,-0.000027
10,10,False,True,0.208288,0.104239,0.019633,0.008720,0.000132,0.010850,0.058883,0.005770,-0.000030
inf,inf,False,True,0.204487,0.104218,0.017751,0.006691,0.000131,0.010524,0.056011,0.009084,-0.000046
