rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.183247,0.103014,0.024639,0.015445,0.000154,0.010904,0.028748,0.000306,-0.000006
1,1,False,True,0.193820,0.104155,0.021814,0.011623,0.000185,0.011103,0.043403,0.001495,-0.000011
2,2,False,True,0.200179,0.109157,0.021035,0.011143,0.000138,0.011174,0.045566,0.001921,-0.000013
3,3,False,True,0.196846,0.102970,0.021058,0.011015,0.000141,0.011657,0.047664,0.002294,-0.000015
4,4,False,True,0.200752,0.105826,0.022613,0.010984,0.000144,0.011284,0.046826,0.003023,-0.000018
5,5,False,True,0.202259,0.102874,0.020580,0.010420,0.000139,0.010918,0.053986,0.003294,-0.000018
6,6,False,True,0.203120,0.102975,0.020566,0.009768,0.000134,0.010457,0.055367,0.003802,-0.000021
7,7,False,True,0.203739,0.102866,0.019904,0.009545,0.000137,0.010501,0.056536,0.004192,-0.000023
8,8,False,True,0.209598,0.103017,0.019942,0.009576,0.000137,0.010301,0.061433,0.005133,-0.000026
9,9,False,True,0.203068,0.103273,0.019782,0.009158,0.000132,0.010593,0.054552,0.005517,-0.000028
10,10,False,True,0.215402,0.108205,0.019305,0.008842,0.000137,0.011335,0.062151,0.005365,-0.000030
inf,inf,False,True,0.209015,0.106481,0.017628,0.006838,0.000136,0.010655,0.057125,0.010069,-0.000048
