rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.189629,0.105741,0.022639,0.016000,0.000152,0.010390,0.034293,0.000376,-0.000006
1,1,False,True,0.188668,0.102575,0.021157,0.011354,0.000140,0.010986,0.040804,0.001608,-0.000011
2,2,False,True,0.197127,0.103895,0.021506,0.011153,0.000141,0.011098,0.047361,0.001928,-0.000013
3,3,False,True,0.201046,0.105111,0.021303,0.011732,0.000148,0.010980,0.049036,0.002686,-0.000017
4,4,False,True,0.199396,0.105225,0.020761,0.010984,0.000187,0.011150,0.048027,0.003012,-0.000018
5,5,False,True,0.207252,0.106291,0.020676,0.010595,0.000142,0.010326,0.055822,0.003351,-0.000019
6,6,False,True,0.204555,0.103407,0.020423,0.010557,0.000162,0.010603,0.055219,0.004133,-0.000021
7,7,False,True,0.203847,0.102995,0.019965,0.010141,0.000158,0.010714,0.055275,0.004543,-0.000024
8,8,False,True,0.203950,0.103156,0.019888,0.009434,0.000136,0.011201,0.055545,0.004533,-0.000025
9,9,False,True,0.211294,0.104656,0.019804,0.009615,0.000144,0.011063,0.060265,0.005685,-0.000028
10,10,False,True,0.207927,0.102813,0.019448,0.008784,0.000135,0.010559,0.060255,0.005871,-0.000030
inf,inf,False,True,0.209900,0.104959,0.017736,0.006819,0.000131,0.010522,0.059688,0.009964,-0.000048
