rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.182046,0.103666,0.022852,0.015523,0.000142,0.010326,0.029188,0.000312,-0.000006
1,1,False,True,0.196391,0.105914,0.021463,0.011661,0.000144,0.011743,0.043734,0.001686,-0.000012
2,2,False,True,0.192485,0.103022,0.021177,0.011210,0.000141,0.011597,0.043347,0.001947,-0.000013
3,3,False,True,0.199643,0.103586,0.020922,0.011125,0.000141,0.011582,0.049560,0.002678,-0.000016
4,4,False,True,0.197641,0.103258,0.020683,0.011304,0.000139,0.011121,0.048474,0.002614,-0.000017
5,5,False,True,0.205119,0.103779,0.020381,0.010481,0.000140,0.010853,0.055725,0.003706,-0.000021
6,6,False,True,0.201380,0.102631,0.020125,0.009919,0.000135,0.010296,0.054156,0.004065,-0.000022
7,7,False,True,0.205813,0.103610,0.020091,0.009681,0.000137,0.010897,0.056640,0.004702,-0.000024
8,8,False,True,0.223218,0.110731,0.020476,0.010093,0.000144,0.011122,0.065538,0.005036,-0.000031
9,9,False,True,0.208429,0.102177,0.019473,0.009225,0.000136,0.010643,0.061362,0.005355,-0.000027
10,10,False,True,0.212085,0.104976,0.019224,0.008842,0.000133,0.010578,0.062342,0.005927,-0.000031
inf,inf,False,True,0.212714,0.108250,0.017615,0.006804,0.000135,0.010492,0.059028,0.010310,-0.000048
