rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.181200,0.103554,0.022492,0.015277,0.000143,0.010487,0.028897,0.000313,-0.000006
1,1,False,True,0.192140,0.105304,0.021128,0.011733,0.000140,0.010986,0.041417,0.001387,-0.000014
2,2,False,True,0.196262,0.103970,0.021231,0.011259,0.000140,0.011103,0.046484,0.002031,-0.000013
3,3,False,True,0.207277,0.103067,0.023933,0.016017,0.000187,0.014000,0.047674,0.002349,-0.000016
4,4,False,True,0.198767,0.102489,0.020819,0.010934,0.000141,0.011466,0.049848,0.003020,-0.000017
5,5,False,True,0.202365,0.103077,0.020746,0.010505,0.000162,0.010558,0.053546,0.003720,-0.000019
6,6,False,True,0.213069,0.107851,0.020858,0.010700,0.000149,0.010820,0.058115,0.004520,-0.000023
7,7,False,True,0.204287,0.102589,0.020046,0.009662,0.000137,0.010964,0.056532,0.004304,-0.000023
8,8,False,True,0.207949,0.104575,0.020055,0.009439,0.000136,0.010710,0.057903,0.005073,-0.000026
9,9,False,True,0.210194,0.104468,0.019721,0.009382,0.000139,0.010972,0.060533,0.004920,-0.000027
10,10,False,True,0.216762,0.105987,0.019556,0.009066,0.000147,0.010681,0.065066,0.006194,-0.000033
inf,inf,False,True,0.214575,0.105501,0.017782,0.007079,0.000151,0.010630,0.062946,0.010405,-0.000048
