rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.183934,0.103980,0.022636,0.015824,0.000149,0.010787,0.030213,0.000306,-0.000006
1,1,False,True,0.191645,0.104217,0.021216,0.011673,0.000142,0.011143,0.041599,0.001609,-0.000012
2,2,False,True,0.193986,0.103492,0.020988,0.011355,0.000161,0.011358,0.044367,0.002219,-0.000014
3,3,False,True,0.196246,0.102875,0.020951,0.011077,0.000138,0.011130,0.047382,0.002645,-0.000017
4,4,False,True,0.203150,0.105843,0.021439,0.011274,0.000148,0.011540,0.049761,0.003092,-0.000018
5,5,False,True,0.204508,0.105789,0.020703,0.010481,0.000138,0.010611,0.053179,0.003553,-0.000020
6,6,False,True,0.202113,0.102807,0.020145,0.010391,0.000137,0.010667,0.054143,0.003771,-0.000021
7,7,False,True,0.206913,0.103673,0.020068,0.009556,0.000137,0.010686,0.058389,0.004350,-0.000023
8,8,False,True,0.206341,0.103220,0.019784,0.009304,0.000134,0.010432,0.058378,0.005034,-0.000025
9,9,False,True,0.204512,0.105395,0.019810,0.009089,0.000134,0.010713,0.054421,0.004891,-0.000027
10,10,False,True,0.211705,0.104572,0.019292,0.008873,0.000133,0.010985,0.062063,0.005722,-0.000034
inf,inf,False,True,0.202817,0.102488,0.017559,0.006662,0.000130,0.010868,0.055287,0.009745,-0.000046
