rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.161882,0.118732,0.019900,0.006093,0.000134,0.011012,0.005726,0.000243,-0.000007
1,1,False,True,0.160069,0.112988,0.025443,0.005752,0.000130,0.010373,0.004978,0.000367,-0.000007
2,2,False,True,0.158964,0.116053,0.019705,0.005702,0.000130,0.010789,0.005500,0.001043,-0.000010
3,3,False,True,0.158552,0.115394,0.019844,0.005434,0.000128,0.010934,0.005733,0.001043,-0.000011
4,4,False,True,0.164019,0.112876,0.024250,0.008310,0.000171,0.011357,0.005774,0.001239,-0.000011
5,5,False,True,0.154289,0.111373,0.019202,0.005251,0.000125,0.010725,0.006318,0.001252,-0.000011
6,6,False,True,0.155312,0.113168,0.019050,0.005181,0.000123,0.010422,0.005968,0.001356,-0.000012
7,7,False,True,0.159845,0.115175,0.019793,0.005124,0.000127,0.010775,0.007267,0.001540,-0.000013
8,8,False,True,0.158076,0.111745,0.019801,0.005450,0.000183,0.011630,0.007414,0.001806,-0.000014
9,9,False,True,0.155767,0.111729,0.018939,0.005558,0.000145,0.010868,0.006524,0.001956,-0.000016
10,10,False,True,0.166665,0.121789,0.018997,0.004832,0.000124,0.010403,0.007957,0.002510,-0.000018
inf,inf,False,True,0.159948,0.112959,0.018180,0.004433,0.000126,0.010973,0.009592,0.003625,-0.000028
