rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.154655,0.112463,0.020206,0.005777,0.000130,0.010863,0.004945,0.000234,-0.000006
1,1,False,True,0.155305,0.112853,0.020016,0.005617,0.000124,0.010405,0.005887,0.000365,-0.000007
2,2,False,True,0.154073,0.112336,0.019273,0.005500,0.000125,0.010533,0.005403,0.000858,-0.000013
3,3,False,True,0.160327,0.115962,0.019655,0.005389,0.000126,0.010768,0.006891,0.001482,-0.000015
4,4,False,True,0.155887,0.113677,0.019143,0.005424,0.000125,0.010423,0.005810,0.001241,-0.000012
5,5,False,True,0.157262,0.114919,0.019304,0.005356,0.000125,0.010257,0.005983,0.001276,-0.000011
6,6,False,True,0.156300,0.112317,0.019334,0.005258,0.000122,0.010815,0.006883,0.001527,-0.000012
7,7,False,True,0.161697,0.117209,0.019974,0.005513,0.000146,0.010706,0.006528,0.001574,-0.000013
8,8,False,True,0.155258,0.111611,0.019017,0.005322,0.000122,0.011379,0.006229,0.001533,-0.000013
9,9,False,True,0.167801,0.118301,0.019564,0.005227,0.000126,0.012839,0.009375,0.002309,-0.000018
10,10,False,True,0.166678,0.122172,0.019554,0.004848,0.000129,0.010403,0.007119,0.002405,-0.000016
inf,inf,False,True,0.160807,0.114404,0.018572,0.004851,0.000128,0.010407,0.008951,0.003437,-0.000026
