rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.154484,0.113012,0.019898,0.005740,0.000128,0.010663,0.004801,0.000205,-0.000006
1,1,False,True,0.156034,0.114998,0.019420,0.005606,0.000125,0.010427,0.005056,0.000364,-0.000008
2,2,False,True,0.158390,0.112209,0.020695,0.006124,0.000137,0.012188,0.006002,0.000993,-0.000010
3,3,False,True,0.154856,0.111626,0.019425,0.005458,0.000126,0.010682,0.006306,0.001189,-0.000011
4,4,False,True,0.160634,0.116989,0.019736,0.005384,0.000126,0.010920,0.006170,0.001265,-0.000012
5,5,False,True,0.159880,0.115544,0.019831,0.005612,0.000131,0.011020,0.006423,0.001276,-0.000012
6,6,False,True,0.157357,0.112263,0.021383,0.005433,0.000133,0.010856,0.005900,0.001344,-0.000013
7,7,False,True,0.155335,0.112371,0.019158,0.005296,0.000123,0.010368,0.006253,0.001721,-0.000013
8,8,False,True,0.160279,0.111618,0.022746,0.006904,0.000143,0.010882,0.006376,0.001562,-0.000014
9,9,False,True,0.172564,0.128074,0.019467,0.005452,0.000152,0.010747,0.006867,0.001759,-0.000015
10,10,False,True,0.160881,0.116231,0.018730,0.005048,0.000125,0.011142,0.007327,0.002227,-0.000017
inf,inf,False,True,0.168101,0.115369,0.024215,0.004587,0.000129,0.011006,0.009000,0.003737,-0.000028
