key/t,False-0,False-1,False-2,False-3,False-4,False-5,False-6,False-7,False-8,False-9,False-10,False-inf
total_time_sec,0.175743,0.162210,0.175121,0.179572,0.165067,0.183529,0.181166,0.186754,0.176593,0.194512,0.180870,0.198874
load_time_sec,0.128185,0.118152,0.126836,0.129947,0.116510,0.132682,0.130730,0.134777,0.126466,0.142113,0.134992,0.137507
detect_races_time_sec,0.021947,0.020766,0.021485,0.021155,0.023400,0.026027,0.022879,0.026568,0.023887,0.023070,0.019861,0.024853
extract_traces_time_sec,0.006303,0.005915,0.005693,0.007733,0.006407,0.005749,0.007323,0.005369,0.005970,0.007491,0.005161,0.006844
find_reactive_cmds_time_sec,0.000154,0.000131,0.000175,0.000270,0.000131,0.000132,0.000175,0.000131,0.000136,0.000176,0.000166,0.000197
find_proactive_cmds_time_sec,0.013156,0.011328,0.013452,0.013753,0.011201,0.011417,0.012227,0.011252,0.010841,0.012026,0.010696,0.012365
find_covered_races_time,0.005745,0.005517,0.006224,0.005610,0.006193,0.006195,0.006256,0.006947,0.007468,0.007173,0.007636,0.010210
per_packet_inconsistent_time_sec,0.000214,0.000362,0.001207,0.001063,0.001177,0.001284,0.001533,0.001661,0.001775,0.002395,0.002309,0.006782
find_inconsistent_update_time_sec,-0.000006,-0.000008,-0.000010,-0.000010,-0.000012,-0.000012,-0.000013,-0.000013,-0.000014,-0.000020,-0.000017,-0.000060
