rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.156689,0.115487,0.019812,0.005678,0.000124,0.010389,0.004951,0.000211,-0.000006
1,1,False,True,0.155306,0.113250,0.020149,0.005657,0.000127,0.010748,0.004983,0.000352,-0.000008
2,2,False,True,0.154291,0.111852,0.019305,0.005528,0.000125,0.011277,0.005331,0.000832,-0.000009
3,3,False,True,0.159540,0.115335,0.021422,0.005386,0.000126,0.010709,0.005505,0.001016,-0.000010
4,4,False,True,0.159628,0.116656,0.019220,0.005424,0.000124,0.011222,0.005845,0.001094,-0.000012
5,5,False,True,0.165244,0.121733,0.019681,0.005430,0.000128,0.010835,0.006096,0.001298,-0.000012
6,6,False,True,0.155077,0.112138,0.019551,0.005226,0.000135,0.010603,0.006029,0.001352,-0.000011
7,7,False,True,0.156783,0.113811,0.019119,0.005064,0.000124,0.010378,0.006672,0.001572,-0.000013
8,8,False,True,0.157701,0.114748,0.019074,0.005245,0.000125,0.010672,0.006238,0.001554,-0.000013
9,9,False,True,0.162922,0.114063,0.023436,0.005255,0.000134,0.010759,0.007468,0.001761,-0.000014
10,10,False,True,0.158259,0.113019,0.018680,0.004822,0.000123,0.010670,0.008367,0.002527,-0.000018
inf,inf,False,True,0.164186,0.116593,0.018510,0.004584,0.000131,0.010331,0.010414,0.003564,-0.000026
