rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.153591,0.112325,0.019794,0.005735,0.000124,0.010523,0.004805,0.000226,-0.000006
1,1,False,True,0.156858,0.113672,0.021199,0.005699,0.000126,0.010420,0.005272,0.000431,-0.000008
2,2,False,True,0.153695,0.111559,0.019370,0.005422,0.000124,0.010886,0.005380,0.000914,-0.000010
3,3,False,True,0.154868,0.112572,0.019323,0.005412,0.000127,0.010671,0.005547,0.001172,-0.000011
4,4,False,True,0.156402,0.112348,0.020070,0.005758,0.000126,0.010667,0.006132,0.001258,-0.000012
5,5,False,True,0.158205,0.113965,0.019477,0.005887,0.000184,0.011266,0.006057,0.001327,-0.000011
6,6,False,True,0.157123,0.112969,0.019513,0.005397,0.000131,0.010923,0.006562,0.001583,-0.000014
7,7,False,True,0.157165,0.113561,0.019098,0.005152,0.000124,0.010802,0.006521,0.001857,-0.000013
8,8,False,True,0.155086,0.112039,0.019104,0.005132,0.000123,0.010552,0.006296,0.001794,-0.000013
9,9,False,True,0.160919,0.111520,0.024087,0.005598,0.000131,0.011006,0.006620,0.001908,-0.000015
10,10,False,True,0.157644,0.113570,0.018940,0.004834,0.000123,0.010311,0.007300,0.002516,-0.000017
inf,inf,False,True,0.159017,0.111791,0.018690,0.004418,0.000120,0.010930,0.008931,0.004045,-0.000037
