rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.154562,0.112199,0.019860,0.005749,0.000127,0.010756,0.005607,0.000226,-0.000006
1,1,False,True,0.154651,0.112938,0.019820,0.005631,0.000128,0.010786,0.004951,0.000359,-0.000007
2,2,False,True,0.159131,0.116240,0.019458,0.005849,0.000157,0.010799,0.005627,0.000958,-0.000010
3,3,False,True,0.161662,0.115416,0.020731,0.007312,0.000168,0.011270,0.005624,0.001094,-0.000011
4,4,False,True,0.155455,0.113136,0.019235,0.005597,0.000123,0.010489,0.005711,0.001122,-0.000011
5,5,False,True,0.159109,0.115344,0.019567,0.005414,0.000127,0.010279,0.006850,0.001482,-0.000013
6,6,False,True,0.158356,0.113419,0.021547,0.005242,0.000127,0.010650,0.005933,0.001394,-0.000012
7,7,False,True,0.157153,0.114105,0.019149,0.005102,0.000123,0.010814,0.006222,0.001592,-0.000014
8,8,False,True,0.156298,0.112859,0.019259,0.005334,0.000126,0.010263,0.006587,0.001824,-0.000014
9,9,False,True,0.158808,0.114396,0.019428,0.005278,0.000129,0.011071,0.006703,0.001758,-0.000014
10,10,False,True,0.156864,0.112662,0.018698,0.004861,0.000121,0.010597,0.007371,0.002503,-0.000018
inf,inf,False,True,0.165725,0.119014,0.018681,0.004477,0.000123,0.010374,0.009532,0.003466,-0.000026
