rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.152978,0.111677,0.019476,0.005788,0.000149,0.010727,0.004879,0.000245,-0.000006
1,1,False,True,0.163497,0.120568,0.020456,0.005844,0.000131,0.010892,0.005202,0.000365,-0.000007
2,2,False,True,0.166704,0.116119,0.020025,0.007825,0.000285,0.014945,0.006554,0.000907,-0.000010
3,3,False,True,0.154575,0.112413,0.019187,0.005347,0.000126,0.010793,0.005642,0.001026,-0.000010
4,4,False,True,0.162394,0.118735,0.019997,0.005361,0.000127,0.010779,0.006068,0.001284,-0.000011
5,5,False,True,0.162579,0.118558,0.020232,0.005493,0.000130,0.010368,0.006226,0.001520,-0.000013
6,6,False,True,0.155847,0.113170,0.019189,0.005230,0.000123,0.010676,0.006056,0.001360,-0.000012
7,7,False,True,0.157933,0.111195,0.018960,0.005093,0.000125,0.013424,0.007320,0.001767,-0.000014
8,8,False,True,0.155503,0.112073,0.018967,0.005173,0.000129,0.010337,0.007213,0.001565,-0.000014
9,9,False,True,0.156890,0.112144,0.019258,0.005136,0.000123,0.011702,0.006777,0.001704,-0.000014
10,10,False,True,0.156259,0.112436,0.018729,0.004861,0.000122,0.010408,0.007431,0.002221,-0.000017
inf,inf,False,True,0.161205,0.114826,0.018477,0.004368,0.000125,0.010660,0.008966,0.003720,-0.000028
