rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.160545,0.117766,0.020614,0.005660,0.000128,0.010758,0.005342,0.000240,-0.000006
1,1,False,True,0.161658,0.112575,0.022816,0.006006,0.000128,0.014394,0.005323,0.000375,-0.000007
2,2,False,True,0.166051,0.120664,0.022502,0.005584,0.000130,0.010792,0.005340,0.000977,-0.000020
3,3,False,True,0.162536,0.115770,0.021843,0.006551,0.000153,0.011231,0.005836,0.001103,-0.000011
4,4,False,True,0.155125,0.111328,0.019516,0.005336,0.000126,0.011056,0.006337,0.001379,-0.000012
5,5,False,True,0.158895,0.114713,0.020334,0.005312,0.000128,0.011026,0.005981,0.001357,-0.000012
6,6,False,True,0.159577,0.116153,0.019599,0.005477,0.000129,0.010609,0.006123,0.001442,-0.000014
7,7,False,True,0.155601,0.112547,0.019071,0.005157,0.000124,0.010712,0.006295,0.001649,-0.000013
8,8,False,True,0.156546,0.112979,0.019475,0.005248,0.000151,0.010248,0.006598,0.001800,-0.000014
9,9,False,True,0.159343,0.113001,0.019129,0.005148,0.000123,0.012130,0.007322,0.002440,-0.000015
10,10,False,True,0.164047,0.118538,0.018975,0.004945,0.000145,0.010511,0.008371,0.002512,-0.000017
inf,inf,False,True,0.164105,0.115324,0.020799,0.004482,0.000131,0.010328,0.009079,0.003900,-0.000029
