rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.154832,0.112839,0.019920,0.005687,0.000127,0.010338,0.005654,0.000211,-0.000017
1,1,False,True,0.159848,0.118168,0.019517,0.005634,0.000125,0.011051,0.004952,0.000359,-0.000008
2,2,False,True,0.153824,0.111770,0.019182,0.005531,0.000124,0.010875,0.005322,0.000978,-0.000010
3,3,False,True,0.157394,0.112252,0.020486,0.006247,0.000169,0.011379,0.005605,0.001211,-0.000011
4,4,False,True,0.168377,0.119891,0.025058,0.006134,0.000143,0.010138,0.005848,0.001124,-0.000011
5,5,False,True,0.159896,0.116742,0.019464,0.005332,0.000126,0.010204,0.006522,0.001461,-0.000012
6,6,False,True,0.157768,0.114330,0.019493,0.005250,0.000128,0.010789,0.006390,0.001344,-0.000012
7,7,False,True,0.154072,0.111442,0.018940,0.005174,0.000127,0.010514,0.006263,0.001569,-0.000012
8,8,False,True,0.156263,0.112750,0.019078,0.005188,0.000126,0.010653,0.006623,0.001800,-0.000013
9,9,False,True,0.163717,0.116561,0.022181,0.005452,0.000137,0.010875,0.006710,0.001755,-0.000014
10,10,False,True,0.157033,0.111768,0.019558,0.004840,0.000127,0.011079,0.007122,0.002488,-0.000018
inf,inf,False,True,0.164534,0.112404,0.021470,0.005759,0.000145,0.010967,0.009861,0.003866,-0.000029
