rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.154842,0.111801,0.019573,0.005755,0.000130,0.011215,0.006096,0.000229,-0.000006
1,1,False,True,0.154786,0.111437,0.019579,0.005698,0.000129,0.011352,0.006124,0.000427,-0.000007
2,2,False,True,0.155065,0.112500,0.019419,0.005706,0.000127,0.010469,0.005872,0.000931,-0.000010
3,3,False,True,0.162612,0.119700,0.019399,0.005766,0.000148,0.010861,0.005678,0.001015,-0.000010
4,4,False,True,0.159326,0.114146,0.020818,0.005797,0.000149,0.010386,0.006666,0.001320,-0.000011
5,5,False,True,0.157663,0.113023,0.019443,0.005434,0.000130,0.010922,0.007270,0.001396,-0.000012
6,6,False,True,0.161935,0.117543,0.019075,0.005426,0.000122,0.011291,0.006901,0.001531,-0.000013
7,7,False,True,0.158019,0.114282,0.019401,0.005184,0.000123,0.010317,0.006978,0.001690,-0.000013
8,8,False,True,0.158010,0.114475,0.019321,0.005219,0.000151,0.010367,0.006379,0.002015,-0.000030
9,9,False,True,0.157721,0.113395,0.019294,0.005135,0.000133,0.011330,0.006658,0.001730,-0.000014
10,10,False,True,0.156609,0.111607,0.018821,0.004850,0.000126,0.010728,0.007988,0.002439,-0.000017
inf,inf,False,True,0.161834,0.113676,0.018946,0.004422,0.000128,0.010898,0.009783,0.003917,-0.000028
