rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.155687,0.112930,0.020868,0.005993,0.000131,0.010704,0.004819,0.000204,-0.000006
1,1,False,True,0.156935,0.115367,0.019380,0.005637,0.000125,0.010653,0.005318,0.000416,-0.000007
2,2,False,True,0.157016,0.112651,0.021716,0.005595,0.000130,0.010725,0.005320,0.000840,-0.000009
3,3,False,True,0.154993,0.111023,0.019344,0.005676,0.000126,0.011681,0.006071,0.001032,-0.000010
4,4,False,True,0.162863,0.120547,0.019250,0.005445,0.000125,0.010412,0.005759,0.001280,-0.000012
5,5,False,True,0.154387,0.112208,0.019152,0.005260,0.000144,0.010361,0.005939,0.001280,-0.000012
6,6,False,True,0.154884,0.112056,0.019471,0.005235,0.000127,0.010480,0.006126,0.001344,-0.000013
7,7,False,True,0.157240,0.113681,0.019041,0.005688,0.000124,0.010318,0.006514,0.001827,-0.000014
8,8,False,True,0.154734,0.111284,0.019234,0.005162,0.000128,0.011093,0.006201,0.001586,-0.000013
9,9,False,True,0.156882,0.113190,0.018985,0.005103,0.000125,0.010309,0.007245,0.001877,-0.000015
10,10,False,True,0.164145,0.117323,0.020124,0.004868,0.000126,0.010776,0.008394,0.002484,-0.000018
inf,inf,False,True,0.158100,0.111497,0.018255,0.004359,0.000121,0.010995,0.008984,0.003828,-0.000028
