key,value
rw_delta,2
ww_delta,2
alt_barrier,True
total_time_sec,0.847483
load_time_sec,0.313041
detect_races_time_sec,0.175283
extract_traces_time_sec,0.008075
per_packet_inconsistent_time_sec,0.003855
find_reactive_cmds_time_sec,0.001254
find_proactive_cmds_time_sec,0.083059
find_inconsistent_update_time_sec,0.000065
