rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.178956,0.128401,0.020794,0.008263,0.000268,0.011212,0.009801,0.000180,-0.000006
1,1,False,True,0.180491,0.129352,0.020510,0.007756,0.000230,0.011045,0.011236,0.000324,-0.000008
2,2,False,True,0.179827,0.129553,0.020569,0.007316,0.000228,0.010566,0.011034,0.000519,-0.000008
3,3,False,True,0.179398,0.129578,0.020405,0.007125,0.000233,0.010939,0.010518,0.000560,-0.000009
4,4,False,True,0.180391,0.129251,0.019950,0.007301,0.000229,0.010998,0.011890,0.000729,-0.000010
5,5,False,True,0.181444,0.130946,0.019599,0.006604,0.000228,0.011275,0.011906,0.000842,-0.000011
6,6,False,True,0.178762,0.130176,0.019140,0.006473,0.000247,0.010712,0.011070,0.000901,-0.000012
7,7,False,True,0.178745,0.129860,0.018730,0.005908,0.000226,0.011329,0.011602,0.001049,-0.000012
8,8,False,True,0.176991,0.128676,0.018029,0.005461,0.000223,0.010844,0.012434,0.001279,-0.000014
9,9,False,True,0.184583,0.134763,0.018017,0.005351,0.000229,0.010955,0.013716,0.001505,-0.000016
10,10,False,True,0.178501,0.129620,0.017893,0.005352,0.000227,0.010673,0.013110,0.001579,-0.000015
inf,inf,False,True,0.179495,0.128896,0.017852,0.005289,0.000225,0.011128,0.013575,0.002476,-0.000023
