rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.179904,0.128988,0.020822,0.007941,0.000235,0.011391,0.010289,0.000200,-0.000006
1,1,False,True,0.181858,0.130735,0.021086,0.007736,0.000238,0.011036,0.010653,0.000335,-0.000007
2,2,False,True,0.185919,0.135943,0.020409,0.007800,0.000271,0.010704,0.010291,0.000461,-0.000008
3,3,False,True,0.181329,0.129973,0.020322,0.007248,0.000225,0.010817,0.012085,0.000618,-0.000009
4,4,False,True,0.180473,0.129973,0.020034,0.007115,0.000226,0.010579,0.011830,0.000644,-0.000021
5,5,False,True,0.188180,0.137832,0.020286,0.007108,0.000238,0.010552,0.011363,0.000759,-0.000011
6,6,False,True,0.178099,0.128727,0.019048,0.006417,0.000226,0.011063,0.011691,0.000885,-0.000012
7,7,False,True,0.181695,0.130007,0.018626,0.006322,0.000233,0.013497,0.011875,0.001093,-0.000012
8,8,False,True,0.178948,0.129829,0.018061,0.005456,0.000229,0.011016,0.012855,0.001454,-0.000015
9,9,False,True,0.179395,0.128817,0.017913,0.005324,0.000227,0.011378,0.014145,0.001543,-0.000016
10,10,False,True,0.183905,0.133718,0.017991,0.005394,0.000232,0.011450,0.013569,0.001503,-0.000015
inf,inf,False,True,0.180771,0.129805,0.018255,0.005325,0.000226,0.011183,0.013576,0.002348,-0.000021
