rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.180113,0.130172,0.020765,0.007833,0.000230,0.010658,0.010231,0.000187,-0.000006
1,1,False,True,0.180966,0.130311,0.020881,0.007645,0.000231,0.010536,0.010942,0.000378,-0.000008
2,2,False,True,0.186554,0.136265,0.020819,0.007341,0.000236,0.010845,0.010559,0.000449,-0.000008
3,3,False,True,0.184756,0.128539,0.020221,0.007282,0.000260,0.012940,0.014745,0.000711,-0.000011
4,4,False,True,0.185280,0.134861,0.019957,0.007092,0.000227,0.010909,0.011561,0.000631,-0.000010
5,5,False,True,0.180300,0.129472,0.019888,0.006603,0.000226,0.010529,0.012711,0.000828,-0.000011
6,6,False,True,0.179355,0.130009,0.019748,0.006413,0.000231,0.010845,0.011143,0.000921,-0.000011
7,7,False,True,0.180433,0.130123,0.019230,0.005860,0.000230,0.010727,0.012971,0.001248,-0.000013
8,8,False,True,0.187398,0.136391,0.018739,0.005643,0.000232,0.011096,0.013764,0.001481,-0.000015
9,9,False,True,0.197475,0.139758,0.019644,0.009004,0.000349,0.012748,0.014254,0.001660,-0.000017
10,10,False,True,0.179421,0.129196,0.017955,0.005285,0.000225,0.011166,0.014010,0.001535,-0.000016
inf,inf,False,True,0.179757,0.128615,0.017821,0.005294,0.000229,0.011108,0.013758,0.002860,-0.000028
