rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.194792,0.139057,0.021215,0.008291,0.000236,0.013114,0.012635,0.000201,-0.000006
1,1,False,True,0.185550,0.135305,0.020589,0.007654,0.000229,0.011450,0.009960,0.000325,-0.000007
2,2,False,True,0.186565,0.132924,0.020445,0.008700,0.000282,0.012506,0.011150,0.000515,-0.000007
3,3,False,True,0.179553,0.129206,0.020065,0.007198,0.000233,0.011144,0.011121,0.000546,-0.000009
4,4,False,True,0.188308,0.129255,0.021677,0.009889,0.000276,0.014931,0.011583,0.000655,-0.000010
5,5,False,True,0.190662,0.138341,0.019527,0.006782,0.000230,0.011125,0.013520,0.001079,-0.000015
6,6,False,True,0.179829,0.130502,0.019299,0.006298,0.000230,0.011244,0.011186,0.001026,-0.000012
7,7,False,True,0.185230,0.131924,0.018923,0.005860,0.000226,0.013373,0.013653,0.001226,-0.000013
8,8,False,True,0.177068,0.128696,0.018093,0.005413,0.000226,0.010758,0.012564,0.001272,-0.000014
9,9,False,True,0.180412,0.130781,0.017982,0.005460,0.000235,0.011389,0.013172,0.001346,-0.000015
10,10,False,True,0.179504,0.130653,0.018010,0.005488,0.000223,0.010616,0.012967,0.001499,-0.000016
inf,inf,False,True,0.186942,0.134941,0.018018,0.005536,0.000241,0.011044,0.014658,0.002450,-0.000023
