rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.181227,0.131144,0.020680,0.007989,0.000230,0.010968,0.009994,0.000185,-0.000006
1,1,False,True,0.186409,0.130977,0.025487,0.007885,0.000232,0.011211,0.010249,0.000330,-0.000007
2,2,False,True,0.178473,0.128692,0.020345,0.007393,0.000228,0.011142,0.010185,0.000445,-0.000008
3,3,False,True,0.184475,0.133379,0.020201,0.007556,0.000234,0.011175,0.011299,0.000590,-0.000009
4,4,False,True,0.182118,0.131473,0.020342,0.007133,0.000232,0.011156,0.010999,0.000740,-0.000011
5,5,False,True,0.180252,0.129476,0.019628,0.006811,0.000230,0.011373,0.011965,0.000726,-0.000011
6,6,False,True,0.183678,0.132290,0.019417,0.006290,0.000235,0.011207,0.013164,0.001028,-0.000012
7,7,False,True,0.177938,0.129420,0.018707,0.005928,0.000228,0.010955,0.011603,0.001053,-0.000012
8,8,False,True,0.179677,0.130484,0.018279,0.005430,0.000225,0.011057,0.012740,0.001414,-0.000016
9,9,False,True,0.182339,0.128957,0.017935,0.005417,0.000232,0.011037,0.016941,0.001767,-0.000017
10,10,False,True,0.178701,0.129548,0.018032,0.005316,0.000265,0.010823,0.013314,0.001353,-0.000015
inf,inf,False,True,0.195688,0.143758,0.017867,0.005553,0.000244,0.011189,0.014670,0.002354,-0.000022
