rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.184330,0.132876,0.021272,0.008240,0.000244,0.011221,0.010245,0.000194,-0.000007
1,1,False,True,0.180395,0.130500,0.020410,0.007538,0.000229,0.011327,0.010024,0.000328,-0.000007
2,2,False,True,0.184978,0.132735,0.020542,0.007541,0.000227,0.011173,0.012207,0.000512,-0.000008
3,3,False,True,0.182670,0.131608,0.020200,0.007215,0.000229,0.011132,0.011626,0.000618,-0.000009
4,4,False,True,0.178193,0.128591,0.019787,0.007070,0.000224,0.011132,0.010636,0.000712,-0.000009
5,5,False,True,0.182376,0.132039,0.020169,0.006657,0.000255,0.010881,0.011512,0.000817,-0.000011
6,6,False,True,0.179329,0.129050,0.019024,0.006599,0.000229,0.011567,0.011891,0.000926,-0.000012
7,7,False,True,0.178019,0.128957,0.018690,0.005895,0.000227,0.011520,0.011554,0.001131,-0.000013
8,8,False,True,0.180255,0.130750,0.018362,0.005429,0.000225,0.010980,0.012988,0.001475,-0.000015
9,9,False,True,0.179304,0.129891,0.018185,0.005275,0.000225,0.011446,0.012883,0.001352,-0.000014
10,10,False,True,0.183254,0.134004,0.017784,0.005282,0.000227,0.011142,0.013420,0.001349,-0.000014
inf,inf,False,True,0.178941,0.128458,0.017711,0.005332,0.000229,0.011084,0.013680,0.002394,-0.000022
