key/t,False-0,False-1,False-2,False-3,False-4,False-5,False-6,False-7,False-8,False-9,False-10,False-inf
total_time_sec,0.124451,0.120908,0.114226,0.116051,0.112609,0.109509,0.103972,0.114341,0.112946,0.103296,0.114199,0.132166
load_time_sec,0.085451,0.088204,0.081845,0.084742,0.078256,0.076700,0.072141,0.078909,0.078259,0.071729,0.082539,0.094247
detect_races_time_sec,0.016584,0.011892,0.011716,0.011858,0.013327,0.012425,0.011425,0.011835,0.011285,0.011491,0.011015,0.015694
extract_traces_time_sec,0.006653,0.005787,0.005127,0.004894,0.004987,0.004795,0.004585,0.004561,0.004133,0.004277,0.004161,0.005436
find_reactive_cmds_time_sec,0.000298,0.000310,0.000259,0.000260,0.000223,0.000225,0.000231,0.000235,0.000260,0.000235,0.000218,0.000249
find_proactive_cmds_time_sec,0.012210,0.011364,0.011876,0.011129,0.011936,0.011998,0.011748,0.013247,0.014242,0.011459,0.011835,0.011012
find_covered_races_time,0.003095,0.003155,0.003040,0.002782,0.003427,0.002918,0.003203,0.004616,0.003980,0.003350,0.003638,0.004084
per_packet_inconsistent_time_sec,0.000122,0.000152,0.000325,0.000348,0.000414,0.000408,0.000588,0.000885,0.000740,0.000712,0.000747,0.001384
find_inconsistent_update_time_sec,-0.000007,-0.000008,-0.000008,-0.000008,-0.000008,-0.000009,-0.000010,-0.000015,-0.000012,-0.000012,-0.000015,-0.000027
