key,value
rw_delta,8
ww_delta,8
alt_barr,True
data_deps,True
total_time_sec,0.192615
load_time_sec,0.144435
detect_races_time_sec,0.022533
extract_traces_time_sec,0.004834
find_reactive_cmds_time_sec,0.000253
find_proactive_cmds_time_sec,0.011647
find_covered_races_time,0.007112
per_packet_inconsistent_time_sec,0.001751
find_inconsistent_update_time_sec,-0.000012
