rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.189680,0.135782,0.022512,0.008107,0.000236,0.011615,0.011183,0.000206,-0.000007
1,1,False,True,0.180400,0.129796,0.020654,0.007490,0.000229,0.011002,0.010869,0.000323,-0.000007
2,2,False,True,0.186756,0.132676,0.022720,0.007923,0.000229,0.011382,0.011337,0.000449,-0.000008
3,3,False,True,0.193154,0.141701,0.020252,0.007335,0.000233,0.011454,0.011597,0.000541,-0.000009
4,4,False,True,0.179200,0.129324,0.019822,0.007091,0.000230,0.011373,0.010685,0.000631,-0.000010
5,5,False,True,0.179786,0.130388,0.019605,0.006647,0.000230,0.011043,0.011022,0.000807,-0.000011
6,6,False,True,0.184494,0.132731,0.019810,0.006432,0.000271,0.010672,0.013588,0.000948,-0.000011
7,7,False,True,0.187486,0.135142,0.018714,0.006340,0.000334,0.011773,0.013819,0.001306,-0.000016
8,8,False,True,0.186282,0.135534,0.018153,0.005504,0.000227,0.011812,0.013554,0.001450,-0.000015
9,9,False,True,0.183187,0.133219,0.018419,0.005999,0.000230,0.010688,0.013206,0.001381,-0.000014
10,10,False,True,0.186795,0.134324,0.018927,0.005458,0.000233,0.011640,0.014634,0.001529,-0.000016
inf,inf,False,True,0.189852,0.138650,0.017590,0.005375,0.000225,0.011375,0.014139,0.002445,-0.000022
